,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0092,0.0092,0.0092,0.0092,0.0092,0.7275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.014,0.0133,0.014,0.014,0.0126,0.9696,1.0,1.0,0.9973,1.0,1.0,1.0,0.9984,1.0,1.0,0.9984,0.9984,0.9973,0.9984,1.0,1.0,1.0,1.0,1.0
2,0.0188,0.0168,0.0188,0.0178,0.0152,0.7109,1.0,0.9965,0.9997,1.0,0.9984,0.9984,0.9968,0.9981,1.0,0.9973,0.9984,0.9976,0.9984,0.9984,0.9984,0.9984,0.9984,0.9995
3,0.0228,0.0216,0.0241,0.0228,0.0187,0.8568,0.9973,0.9984,1.0,0.9981,1.0,0.9984,0.9936,1.0,0.9981,1.0,0.9936,0.9965,1.0,0.9984,0.9984,0.992,1.0,0.9867
4,0.0278,0.025,0.0294,0.0278,0.0208,0.7272,0.9968,0.9899,0.9984,0.9997,0.9984,0.9973,0.9944,1.0,0.9997,0.9973,0.9973,0.996,0.9931,0.9973,0.9973,0.9984,0.988,0.9888
5,0.0329,0.0296,0.0349,0.0329,0.0247,0.9696,1.0,0.9936,0.9976,1.0,0.9968,0.9997,0.9984,0.9984,1.0,0.992,1.0,0.9893,0.996,0.9984,0.9984,1.0,0.9984,0.9987
6,0.0387,0.0331,0.0409,0.0366,0.0268,0.9747,1.0,0.9936,1.0,0.9984,1.0,1.0,0.9936,0.9968,0.9984,0.9984,0.9856,0.9912,0.9893,1.0,1.0,0.9973,0.9981,0.9984
7,0.0423,0.0363,0.0448,0.0401,0.0293,0.9747,0.9984,0.9856,0.9973,0.9987,1.0,1.0,0.9928,0.9936,0.9987,0.9984,0.9973,0.9936,0.9899,1.0,1.0,0.9981,0.9973,0.9984
