,time,name,x,y,speed
214579,10878,450143,13831.537417299998,13876.188677700002,15.28
214607,10879,1575611,13596.39,13893.5,15.28
214613,10879,450143,13846.817303,13876.1295949,15.28
214641,10880,1575611,13596.39,13893.5,15.28
214647,10880,450143,13862.097188799999,13876.0705121,15.28
214675,10881,1575611,13590.278312600001,13893.5618123,15.28
214681,10881,450143,13877.3770745,13876.011429299999,15.28
214708,10882,1575611,13588.48,13893.58,15.28
214714,10882,450143,13892.656960299999,13875.9523465,15.28
214741,10883,1575611,13588.48,13893.58,15.28
214747,10883,450143,13895.85,13875.94,15.28
214774,10884,1575611,13588.48,13893.58,15.28
214780,10884,450143,13895.85,13875.94,15.28
214808,10885,1575611,13588.48,13893.58,15.28
214814,10885,450143,13895.85,13875.94,15.28
214842,10886,1575611,13588.48,13893.58,15.28
214848,10886,450143,13895.85,13875.94,15.28
214876,10887,1575611,13577.822968999999,13894.492197900001,15.28
214882,10887,450143,13895.85,13875.94,15.28
214910,10888,1575611,13562.598638899999,13895.795337700001,15.28
214916,10888,450143,13904.980615299999,13876.767095700001,15.28
214944,10889,1575611,13547.3743088,13897.0984775,15.28
214950,10889,450143,13920.1983076,13878.1455885,15.28
214978,10890,1575611,13532.149978799998,13898.401617299998,15.28
214984,10890,450143,13935.4159998,13879.5240813,15.28
215012,10891,1575611,13516.925648700002,13899.7047571,15.28
215018,10891,450143,13950.633692,13880.9025741,15.28
215046,10892,1575611,13501.701318700001,13901.007896899999,15.28
215052,10892,450143,13951.93,13881.02,15.28
215080,10893,1575611,13486.476988600001,13902.3110368,15.28
215086,10893,450143,13951.93,13881.02,15.28
215114,10894,1575611,13471.252658500001,13903.6141766,15.28
215120,10894,450143,13951.93,13881.02,15.28
215147,10895,1575611,13470.25,13903.7,15.28
215153,10895,450143,13951.93,13881.02,15.28
215180,10896,1575611,13470.25,13903.7,15.28
215186,10896,450143,13951.93,13881.02,15.28
215213,10897,1575611,13470.25,13903.7,15.28
215219,10897,450143,13964.108171799999,13882.0775007,15.28
215246,10898,1575611,13470.25,13903.7,15.28
215252,10898,450143,13979.330886500002,13883.399376499998,15.28
215279,10899,1575611,13470.25,13903.7,15.28
215285,10899,450143,13994.5536012,13884.7212523,15.28
215312,10900,1575611,13458.1406057,13905.3699533,15.28
215318,10900,450143,14009.7763159,13886.0431282,15.28
215345,10901,1575611,13456.69,13905.57,15.28
215351,10901,450143,14024.9990307,13887.365004,15.28
215378,10902,1575611,13456.69,13905.57,15.28
215384,10902,450143,14034.73,13888.21,15.28
215411,10903,1575611,13456.69,13905.57,15.28
215417,10903,450143,14034.73,13888.21,15.28
215444,10904,1575611,13456.69,13905.57,15.28
215450,10904,450143,14034.73,13888.21,15.28
215477,10905,1575611,13456.69,13905.57,15.28
215483,10905,450143,14034.73,13888.21,15.28
215510,10906,1575611,13444.9784039,13909.072098299997,15.28
215516,10906,450143,14034.73,13888.21,15.28
215543,10907,1575611,13430.3389088,13913.4497212,15.28
215549,10907,450143,14037.784043000001,13888.1006516,15.28
215576,10908,1575611,13415.6994137,13917.827344100002,15.28
215582,10908,450143,14053.054258200002,13887.553909600001,15.28
215609,10909,1575611,13401.0599186,13922.2049669,15.28
215615,10909,450143,14068.3244734,13887.0071676,15.28
215642,10910,1575611,13388.77,13925.88,15.28
215648,10910,450143,14083.5946886,13886.460425600002,15.28
215676,10911,1575611,13388.77,13925.88,15.28
215682,10911,450143,14098.864903799999,13885.9136835,15.28
215709,10912,1575611,13388.77,13925.88,15.28
215715,10912,450143,14114.135119,13885.366941499999,15.28
215743,10913,1575611,13388.77,13925.88,15.28
215749,10913,450143,14129.4053342,13884.8201995,15.28
215778,10914,1575611,13388.77,13925.88,15.28
215784,10914,450143,14144.6755495,13884.2734575,15.28
215813,10915,1575611,13388.77,13925.88,15.28
215819,10915,450143,14145.61,13884.24,15.28
215848,10916,1575611,13374.0325366,13929.9155386,15.28
215854,10916,450143,14145.61,13884.24,15.28
215883,10917,1575611,13359.2950732,13933.9510771,15.28
215889,10917,450143,14145.61,13884.24,15.28
215918,10918,1575611,13345.02,13937.86,15.28
215924,10918,450143,14145.61,13884.24,15.28
215953,10919,1575611,13345.02,13937.86,15.28
215959,10919,450143,14145.61,13884.24,15.28
215988,10920,1575611,13345.02,13937.86,15.28
215994,10920,450143,14157.4762184,13887.175819499998,15.28
216023,10921,1575611,13345.02,13937.86,15.28
216029,10921,450143,14169.74,13890.21,15.28
216059,10922,1575611,13345.02,13937.86,15.28
216065,10922,450143,14169.74,13890.21,15.28
216095,10923,1575611,13345.02,13937.86,15.28
216101,10923,450143,14169.74,13890.21,15.28
216131,10924,1575611,13331.4529319,13940.107702599998,15.28
216137,10924,450143,14169.74,13890.21,15.28
216167,10925,1575611,13316.378411799999,13942.605149899999,15.28
216173,10925,450143,14169.74,13890.21,15.28
216203,10926,1575611,13303.07,13944.81,15.28
216209,10926,450143,14169.74,13890.21,15.28
216239,10927,1575611,13303.07,13944.81,15.28
216245,10927,450143,14183.841553299999,13896.0942667,15.28
216275,10928,1575611,13303.07,13944.81,15.28
216281,10928,450143,14197.943106499999,13901.978533399999,15.28
216311,10929,1575611,13303.07,13944.81,15.28
216318,10929,450143,14206.55,13905.57,15.28
216348,10930,1575611,13303.07,13944.81,15.28
216355,10930,450143,14206.55,13905.57,15.28
216385,10931,1575611,13303.07,13944.81,15.28
216392,10931,450143,14206.55,13905.57,15.28
216422,10932,1575611,13287.9166636,13946.773363100001,15.28
216429,10932,450143,14206.55,13905.57,15.28
216460,10933,1575611,13272.763327200002,13948.7367261,15.28
216467,10933,450143,14206.55,13905.57,15.28
216498,10934,1575611,13257.6099907,13950.700089200001,15.28
216505,10934,450143,14209.2389655,13907.022102,15.28
216536,10935,1575611,13242.4566543,13952.663452200002,15.28
216543,10935,450143,14222.683793200002,13914.2826121,15.28
216574,10936,1575611,13227.3033179,13954.6268153,15.28
216581,10936,450143,14234.896232799998,13916.532838,15.28
216611,10937,1575611,13212.1499815,13956.590178299999,15.28
216618,10937,450143,14250.047994,13918.508320700003,15.28
216648,10938,1575611,13206.44,13957.33,15.28
216655,10938,450143,14265.199755200001,13920.4838035,15.28
216685,10939,1575611,13206.44,13957.33,15.28
216692,10939,450143,14280.3515164,13922.4592863,15.28
216722,10940,1575611,13206.44,13957.33,15.28
216729,10940,450143,14295.503277599999,13924.434769100002,15.28
216759,10941,1575611,13206.44,13957.33,15.28
216766,10941,450143,14310.655038699999,13926.410251899999,15.28
216795,10942,1575611,13206.44,13957.33,15.28
216802,10942,450143,14325.806799899998,13928.385734700001,15.28
216831,10943,1575611,13198.916292799999,13958.6579421,15.28
216838,10943,450143,14340.9585611,13930.361217500002,15.28
216867,10944,1575611,13183.8688785,13961.313826299998,15.28
216874,10944,450143,14356.1103223,13932.3367002,15.28
216904,10945,1575611,13168.8214642,13963.9697105,15.28
216911,10945,450143,14371.262083500002,13934.312183000002,15.28
216941,10946,1575611,13167.8,13964.15,15.28
216948,10946,450143,14386.413844600002,13936.287665799999,15.28
216978,10947,1575611,13167.8,13964.15,15.28
216985,10947,450143,14401.5656058,13938.263148600001,15.28
217015,10948,1575611,13167.8,13964.15,15.28
217022,10948,450143,14416.717367,13940.238631400001,15.28
217052,10949,1575611,13167.8,13964.15,15.28
217059,10949,450143,14431.8691282,13942.214114200002,15.28
217089,10950,1575611,13167.8,13964.15,15.28
217096,10950,450143,14447.020889399999,13944.189597,15.28
217126,10951,1575611,13155.629309299999,13965.290379,15.28
217133,10951,450143,14462.172650499999,13946.165079799997,15.28
217139,10952,1026236,14490.932933700002,13343.1964996,15.28
217163,10952,1575611,13140.415946,13966.7158528,15.28
217170,10952,450143,14477.324411700001,13948.1405625,15.28
217176,10953,1026236,14475.9244221,13340.328926200002,15.28
217200,10953,1575611,13125.202582700002,13968.1413266,15.28
217207,10953,450143,14492.4761729,13950.116045299997,15.28
217213,10954,1026236,14460.915910400001,13337.461352799999,15.28
217237,10954,1575611,13109.989219399999,13969.5668004,15.28
217250,10955,1026236,14445.9073988,13334.5937795,15.28
217274,10955,1575611,13100.67,13970.44,15.28
217287,10956,1026236,14430.898887099998,13331.7262061,15.28
217311,10956,1575611,13100.67,13970.44,15.28
217324,10957,1026236,14415.8903754,13328.858632700001,15.28
217348,10957,1575611,13100.67,13970.44,15.28
217361,10958,1026236,14400.881863799998,13325.9910594,15.28
217385,10958,1575611,13100.67,13970.44,15.28
217398,10959,1026236,14385.8733521,13323.123486,15.28
217422,10959,1575611,13100.67,13970.44,15.28
217435,10960,1026236,14370.8648405,13320.2559126,15.28
217459,10960,1575611,13097.6145686,13970.498949200002,15.28
217472,10961,1026236,14355.856328799999,13317.3883392,15.28
217496,10961,1575611,13082.337411700002,13970.793695299997,15.28
217509,10962,1026236,14340.847817200001,13314.520765899999,15.28
217533,10962,1575611,13067.060254799999,13971.0884415,15.28
217546,10963,1026236,14325.839305500002,13311.6531925,15.28
217570,10963,1575611,13051.783097799998,13971.383187600002,15.28
217583,10964,1026236,14310.8307939,13308.7856191,15.28
217607,10964,1575611,13051.43,13971.39,15.28
217620,10965,1026236,14295.822282199999,13305.9180457,15.28
217644,10965,1575611,13051.43,13971.39,15.28
217657,10966,1026236,14280.8137706,13303.050472399998,15.28
217681,10966,1575611,13051.43,13971.39,15.28
217694,10967,1026236,14265.805258899998,13300.182899,15.28
217718,10967,1575611,13051.43,13971.39,15.28
217731,10968,1026236,14250.7967472,13297.3153256,15.28
217755,10968,1575611,13051.43,13971.39,15.28
217768,10969,1026236,14235.8,13294.45,15.28
217792,10969,1575611,13039.207975,13971.1702727,15.28
217805,10970,1026236,14222.456790900002,13291.121896200002,15.28
217829,10970,1575611,13023.930443700001,13970.895613499999,15.28
217842,10971,1026236,14207.631003100001,13287.4240031,15.28
217866,10971,1575611,13008.6529125,13970.620954299999,15.28
217879,10972,1026236,14192.805215200002,13283.72611,15.28
217903,10972,1575611,12993.375381200001,13970.3462951,15.28
217916,10973,1026236,14177.9794274,13280.0282168,15.28
217940,10973,1575611,12978.0978499,13970.0716359,15.28
217953,10974,1026236,14163.1536395,13276.3303237,15.28
217977,10974,1575611,12962.8203187,13969.796976700001,15.28
217990,10975,1026236,14148.327851600001,13272.6324306,15.28
218014,10975,1575611,12952.42,13969.61,15.28
218027,10976,1026236,14133.502063799999,13268.9345375,15.28
218053,10976,1575611,12952.42,13969.61,15.28
218067,10977,1026236,14118.676275900001,13265.2366444,15.28
218094,10977,1575611,12952.42,13969.61,15.28
218108,10978,1026236,14103.8504881,13261.538751200002,15.28
218135,10978,1575611,12952.42,13969.61,15.28
218149,10979,1026236,14089.0247002,13257.8408581,15.28
218176,10979,1575611,12952.42,13969.61,15.28
218190,10980,1026236,14074.1989123,13254.142965000001,15.28
218217,10980,1575611,12949.3745066,13969.8631917,15.28
218231,10981,1026236,14059.3731245,13250.4450719,15.28
218258,10981,1575611,12934.147039700001,13971.1291502,15.28
218272,10982,1026236,14044.5473366,13246.747178799998,15.28
218299,10982,1575611,12918.919572799998,13972.3951087,15.28
218313,10983,1026236,14029.7215488,13243.0492856,15.28
218340,10983,1575611,12910.08,13973.13,15.28
218354,10984,1026236,14014.895760899999,13239.351392499999,15.28
218381,10984,1575611,12910.08,13973.13,15.28
218395,10985,1026236,14000.0699731,13235.6534994,15.28
218422,10985,1575611,12910.08,13973.13,15.28
218436,10986,1026236,13985.2441852,13231.9556063,15.28
218463,10986,1575611,12910.08,13973.13,15.28
218477,10987,1026236,13970.418397299998,13228.2577132,15.28
218504,10987,1575611,12910.08,13973.13,15.28
218518,10988,1026236,13955.5926095,13224.55982,15.28
218545,10988,1575611,12905.5828504,13972.241911500001,15.28
218559,10989,1026236,13940.766821599998,13220.8619269,15.28
218586,10989,1575611,12890.5923516,13969.281616600001,15.28
218600,10990,1026236,13925.9410338,13217.1640338,15.28
218627,10990,1575611,12875.6018529,13966.321321599999,15.28
218641,10991,1026236,13911.115245899999,13213.4661407,15.28
218668,10991,1575611,12860.611354100001,13963.361026700002,15.28
218682,10992,1026236,13897.82,13210.15,15.28
218709,10992,1575611,12845.6208553,13960.4007317,15.28
218723,10993,1026236,13883.198428400001,13214.587120999999,15.28
218750,10993,1575611,12830.6303566,13957.4404368,15.28
218764,10994,1026236,13868.576856799998,13219.024242,15.28
218791,10994,1575611,12815.639857799999,13954.4801419,15.28
218805,10995,1026236,13853.9552852,13223.461363,15.28
218832,10995,1575611,12800.6493591,13951.519846899999,15.28
218846,10996,1026236,13839.333713600001,13227.898484000001,15.28
218873,10996,1575611,12785.658860299998,13948.559552,15.28
218887,10997,1026236,13824.712141999998,13232.335605,15.28
218914,10997,1575611,12770.6683616,13945.599257,15.28
218928,10998,1026236,13810.0905704,13236.772726000001,15.28
218955,10998,1575611,12755.6778628,13942.6389621,15.28
218969,10999,1026236,13795.468998700002,13241.2098471,15.28
218981,10999,1198620,13695.3581988,13667.230205000002,15.28
218997,10999,1575611,12740.687364,13939.6786671,15.28
219011,11000,1026236,13780.8474271,13245.646968100002,15.28
219023,11000,1198620,13698.656397600002,13652.310409900001,15.28
219039,11000,1575611,12725.6968653,13936.7183722,15.28
219053,11001,1026236,13766.47,13250.01,15.28
219065,11001,1198620,13701.954596399999,13637.3906149,15.28
219081,11001,1575611,12725.3,13936.64,15.28
219095,11002,1026236,13766.47,13250.01,15.28
219107,11002,1198620,13705.252795200002,13622.4708199,15.28
219123,11002,1575611,12725.3,13936.64,15.28
219137,11003,1026236,13766.47,13250.01,15.28
219149,11003,1198620,13708.550994,13607.5510248,15.28
219165,11003,1575611,12725.3,13936.64,15.28
219179,11004,1026236,13766.47,13250.01,15.28
219191,11004,1198620,13711.8491928,13592.631229799998,15.28
219207,11004,1575611,12725.3,13936.64,15.28
219221,11005,1026236,13766.47,13250.01,15.28
219233,11005,1198620,13715.147391499999,13577.7114348,15.28
219242,11005,1401868,12500.4097636,12100.9333293,15.28
219249,11005,1575611,12725.3,13936.64,15.28
219263,11006,1026236,13766.47,13250.01,15.28
219275,11006,1198620,13718.4455903,13562.7916397,15.28
219284,11006,1401868,12512.384172700002,12091.4416526,15.28
219291,11006,1575611,12713.1392485,13935.398106499999,15.28
219305,11007,1026236,13774.566525400001,13261.1259246,15.28
219317,11007,1198620,13721.7437891,13547.8718447,15.28
219326,11007,1401868,12523.1434925,12083.616818299999,15.28
219333,11007,1575611,12697.9383092,13933.845739700002,15.28
219347,11008,1026236,13783.5626647,13273.476951999999,15.28
219359,11008,1198620,13725.0419879,13532.952049700001,15.28
219368,11008,1401868,12535.591339,12074.7551301,15.28
219375,11008,1575611,12688.09,13932.84,15.28
219389,11009,1026236,13792.558803999998,13285.8279793,15.28
219401,11009,1198620,13728.340186700001,13518.0322546,15.28
219410,11009,1401868,12548.0391855,12065.893442,15.28
219417,11009,1575611,12688.09,13932.84,15.28
219431,11010,1026236,13801.5549433,13298.1790067,15.28
219443,11010,1198620,13731.638385499999,13503.1124596,15.28
219452,11010,1401868,12560.487031999999,12057.031753799998,15.28
219459,11010,1575611,12688.09,13932.84,15.28
219473,11011,1026236,13805.03,13302.95,15.28
219485,11011,1198620,13732.07,13501.16,15.28
219494,11011,1401868,12572.9348785,12048.170065600001,15.28
219501,11011,1575611,12688.09,13932.84,15.28
219515,11012,1026236,13805.03,13302.95,15.28
219527,11012,1198620,13732.07,13501.16,15.28
219536,11012,1401868,12585.3827249,12039.308377500001,15.28
219543,11012,1575611,12688.09,13932.84,15.28
219557,11013,1026236,13805.03,13302.95,15.28
219569,11013,1198620,13732.07,13501.16,15.28
219578,11013,1401868,12597.8305714,12030.446689299999,15.28
219585,11013,1575611,12688.3384956,13929.794119799999,15.28
219599,11014,1026236,13805.03,13302.95,15.28
219611,11014,1198620,13732.07,13501.16,15.28
219620,11014,1401868,12610.2784179,12021.5850011,15.28
219627,11014,1575611,12689.5809734,13914.5647191,15.28
219641,11015,1026236,13805.03,13302.95,15.28
219653,11015,1198620,13732.07,13501.16,15.28
219662,11015,1401868,12622.7262644,12012.723313,15.28
219669,11015,1575611,12690.823451299999,13899.3353183,15.28
219683,11016,1026236,13802.704970700002,13310.227625900001,15.28
219695,11016,1198620,13735.8849519,13491.167474899998,15.28
219704,11016,1401868,12635.1741109,12003.8616248,15.28
219711,11016,1575611,12692.065929100001,13884.105917500001,15.28
219725,11017,1026236,13798.054912099999,13324.782877700001,15.28
219737,11017,1198620,13741.3348831,13476.8924391,15.28
219753,11017,1575611,12693.308406999999,13868.8765167,15.28
219767,11018,1026236,13793.4048535,13339.3381294,15.28
219779,11018,1198620,13746.7848144,13462.6174032,15.28
219795,11018,1575611,12694.27,13857.09,15.28
219809,11019,1026236,13791.12,13346.49,15.28
219821,11019,1198620,13752.2347456,13448.342367399999,15.28
219837,11019,1575611,12694.27,13857.09,15.28
219851,11020,1026236,13791.12,13346.49,15.28
219863,11020,1198620,13757.684676899999,13434.0673315,15.28
219879,11020,1575611,12694.27,13857.09,15.28
219893,11021,1026236,13791.12,13346.49,15.28
219905,11021,1198620,13763.1346081,13419.792295700001,15.28
219921,11021,1575611,12694.27,13857.09,15.28
219935,11022,1026236,13791.12,13346.49,15.28
219947,11022,1198620,13768.584539399999,13405.517259799999,15.28
219963,11022,1575611,12694.27,13857.09,15.28
219977,11023,1026236,13791.12,13346.49,15.28
219989,11023,1198620,13774.0344706,13391.242224,15.28
220005,11023,1575611,12694.675838299998,13855.616881099999,15.28
220019,11024,1026236,13788.9400275,13352.200014299999,15.28
220031,11024,1198620,13779.4844019,13376.9671881,15.28
220046,11024,1575611,12698.734221200002,13840.885692200001,15.28
220049,11024,215727,14493.191967299997,12370.1438736,15.28
220060,11025,1026236,13783.490096200001,13366.4750502,15.28
220072,11025,1198620,13784.934333200003,13362.692152299998,15.28
220088,11025,1575611,12702.792604,13826.154503200001,15.28
220091,11025,215727,14477.9349128,12369.3068037,15.28
220102,11026,1026236,13778.040165,13380.750086,15.28
220114,11026,1198620,13790.3842644,13348.417116399998,15.28
220130,11026,1575611,12706.8509869,13811.4233143,15.28
