,time,name,x,y,speed
1920879,25201,1265047,12982.9141331,13115.9769366,12.5
1920882,25201,126528,12951.8291262,13115.9395344,12.5
1920893,25201,1266034,12644.615567,13931.6128331,12.5
1920906,25201,1266856,14146.452732,13272.1647326,12.5
1920922,25201,1267724,13303.07,13944.81,12.5
1920924,25201,1267796,13249.2701656,13344.9787761,12.5
1920927,25201,1268078,13851.0996762,13192.829164,12.5
1920947,25201,1268632,12723.85,13749.72,12.5
1920961,25201,1269206,12717.36,13337.93,12.5
1920967,25201,1269522,13616.3,13912.7,12.5
1921023,25201,1272593,13747.3349127,13264.0780821,12.5
1921058,25201,1274559,13390.218395,12069.5881159,12.5
1921066,25201,1275005,12523.09,13527.69,12.5
1921079,25201,1275780,12857.058288,13283.5337982,12.5
1921160,25201,1280325,13903.4811289,13211.562016,12.5
1921177,25201,1281438,12873.7268113,13266.781953200001,12.5
1921179,25201,1281609,13275.006105600001,13349.863847499999,12.5
1921192,25201,1282470,13380.4175891,13372.1557047,12.5
1921206,25201,128311,12543.16,12794.41,12.5
1921236,25201,1284775,13523.724945700002,13393.6681322,12.5
1921331,25201,1289455,13428.893717200002,13932.034738799997,12.5
1921344,25201,1289925,14332.3496549,13232.104070200001,12.5
1921351,25201,1290302,13305.050321200002,13352.0401247,12.5
1921353,25201,1290455,14388.7346728,13881.2180919,12.5
1921359,25201,1291003,12868.7790869,13964.973974899998,12.5
1921370,25201,1291348,14354.953960100001,13569.546389399999,12.5
1921389,25201,1292313,14464.754796700001,13946.5017393,12.5
1921396,25201,1292544,14295.519114899998,13413.901225900001,12.5
1921407,25201,1292987,12796.85,13458.04,12.5
1921439,25201,1294925,13100.67,13970.44,12.5
1921459,25201,129577,13942.623062600002,13127.931164299998,12.5
1921468,25201,1296125,12796.85,13458.04,12.5
1921477,25201,1296711,13345.02,13937.86,12.5
1921478,25201,1296730,13588.16,12646.31,12.5
1921483,25201,1296893,14134.87,13376.26,12.5
1921504,25201,1297871,14341.335764899999,13518.7742931,12.5
1921507,25201,1298059,14354.77,13568.31,12.5
1921519,25201,1298381,14387.2783115,12395.2201094,12.5
1921541,25201,129935,13766.47,13250.01,12.5
1921569,25201,1300879,13655.0510079,13888.2160211,12.5
1921585,25201,1301342,13791.12,13346.49,12.5
1921586,25201,1301417,13217.445160100002,13265.8243539,12.5
1921590,25201,1301630,12931.011777299998,13170.7234262,12.5
1921596,25201,1302060,12976.53,13292.29,12.5
1921630,25201,1303657,12796.85,13458.04,12.5
1921634,25201,1303737,13695.7973235,12842.5328001,12.5
1921639,25201,1303941,12714.65,13054.92,12.5
1921674,25201,1305868,12990.81,13072.87,12.5
1921681,25201,1306106,13081.3096438,13303.737400799999,12.5
1921691,25201,130694,14138.01,12012.14,12.5
1921700,25201,1307463,14332.5840838,13244.6018717,12.5
1921717,25201,1308110,12611.423653799999,12899.1242472,12.5
1921719,25201,130825,12976.53,13292.29,12.5
1921769,25201,1310836,13696.3770141,13662.6214724,12.5
1921773,25201,1310928,14094.01,12316.79,12.5
