,time,name,x,y,speed
222,3693,1049181,13588.16,12646.31,15.28
228,3694,1049181,13588.16,12646.31,15.28
234,3695,1049181,13588.16,12646.31,15.28
241,3696,1049181,13588.16,12646.31,15.28
249,3697,1049181,13588.16,12646.31,15.28
257,3698,1049181,13587.6675623,12643.2939362,15.28
265,3699,1049181,13585.2053736,12628.213617,15.28
273,3700,1049181,13582.743185,12613.1332978,15.28
281,3701,1049181,13580.280996399999,12598.0529787,15.28
289,3702,1049181,13577.818807700001,12582.9726595,15.28
298,3703,1049181,13575.3566191,12567.892340299999,15.28
307,3704,1049181,13572.8944304,12552.812021200001,15.28
316,3705,1049181,13570.432241799997,12537.731702,15.28
325,3706,1049181,13567.9700532,12522.651382799999,15.28
334,3707,1049181,13567.16,12517.69,15.28
343,3708,1049181,13567.16,12517.69,15.28
352,3709,1049181,13567.16,12517.69,15.28
361,3710,1049181,13567.16,12517.69,15.28
370,3711,1049181,13567.16,12517.69,15.28
379,3712,1049181,13564.3141755,12510.599803799998,15.28
388,3713,1049181,13558.6225266,12496.4194113,15.28
397,3714,1049181,13552.9308776,12482.239018799999,15.28
406,3715,1049181,13547.2392287,12468.0586263,15.28
415,3716,1049181,13541.547579700002,12453.8782338,15.28
424,3717,1049181,13537.96,12444.94,15.28
433,3718,1049181,13537.96,12444.94,15.28
442,3719,1049181,13537.96,12444.94,15.28
451,3720,1049181,13537.96,12444.94,15.28
460,3721,1049181,13537.96,12444.94,15.28
469,3722,1049181,13536.878679899999,12442.081699299999,15.28
478,3723,1049181,13531.472079299998,12427.7901959,15.28
487,3724,1049181,13526.0654787,12413.4986925,15.28
497,3725,1049181,13520.658878100001,12399.2071892,15.28
507,3726,1049181,13515.2522775,12384.915685799999,15.28
510,3726,1347252,13880.5701143,13875.999082799997,15.28
516,3726,770049,12509.7264722,13211.9912536,15.28
518,3727,1049181,13509.845676899999,12370.6241824,15.28
521,3727,1347252,13865.2902285,13876.058165600001,15.28
527,3727,770049,12521.305296200002,13221.961671500001,15.28
529,3728,1049181,13504.439076299997,12356.332679000001,15.28
532,3728,1347252,13850.0103428,13876.1172484,15.28
538,3728,770049,12532.8841203,13231.9320894,15.28
540,3729,1049181,13499.0324757,12342.0411756,15.28
543,3729,1347252,13834.730457,13876.1763312,15.28
549,3729,770049,12544.4629443,13241.9025073,15.28
551,3730,1049181,13493.625875100002,12327.7496722,15.28
554,3730,1347252,13819.4505713,13876.235413999999,15.28
560,3730,770049,12556.0417684,13251.872925200001,15.28
562,3731,1049181,13489.51,12316.87,15.28
565,3731,1347252,13804.1706855,13876.2944968,15.28
571,3731,770049,12567.620592399999,13261.843343,15.28
573,3732,1049181,13489.51,12316.87,15.28
576,3732,1347252,13788.8907998,13876.3535796,15.28
582,3732,770049,12579.199416500001,13271.8137609,15.28
584,3733,1049181,13489.51,12316.87,15.28
587,3733,1347252,13773.610913999999,13876.412662399998,15.28
593,3733,770049,12590.7782405,13281.784178799999,15.28
595,3734,1049181,13489.51,12316.87,15.28
597,3734,1347252,13758.3310283,13876.471745200002,15.28
603,3734,770049,12602.357064599999,13291.7545967,15.28
605,3735,1049181,13489.51,12316.87,15.28
608,3735,1347252,13746.2714657,13878.614974099999,15.28
614,3735,770049,12613.9358886,13301.7250146,15.28
616,3736,1049181,13488.9318546,12315.4555984,15.28
619,3736,1347252,13731.5943972,13882.8649222,15.28
625,3736,770049,12624.8,13311.08,15.28
628,3737,1049181,13483.150400600001,12301.3115824,15.28
631,3737,1347252,13716.9173287,13887.114870299998,15.28
637,3737,770049,12624.8,13311.08,15.28
640,3738,1049181,13477.3689466,12287.1675664,15.28
643,3738,1347252,13709.82,13889.17,15.28
649,3738,770049,12624.8,13311.08,15.28
652,3739,1049181,13471.5874926,12273.0235504,15.28
656,3739,1347252,13709.82,13889.17,15.28
662,3739,770049,12624.8,13311.08,15.28
665,3740,1049181,13465.806038499999,12258.8795344,15.28
669,3740,1347252,13709.82,13889.17,15.28
675,3740,770049,12624.8,13311.08,15.28
678,3741,1049181,13460.024584499999,12244.7355184,15.28
682,3741,1347252,13709.82,13889.17,15.28
688,3741,770049,12624.8,13311.08,15.28
691,3742,1049181,13454.243130500001,12230.591502399999,15.28
695,3742,1347252,13709.82,13889.17,15.28
701,3742,770049,12634.7550829,13320.567561799999,15.28
704,3743,1049181,13448.4616765,12216.447486399999,15.28
708,3743,1347252,13703.708026299999,13889.1879141,15.28
714,3743,770049,12645.8162861,13331.1092971,15.28
717,3744,1049181,13442.6802225,12202.3034704,15.28
721,3744,1347252,13688.4280919,13889.2326994,15.28
727,3744,770049,12656.877489299999,13341.651032400001,15.28
730,3745,1049181,13436.898768500001,12188.1594544,15.28
734,3745,1347252,13673.1481576,13889.2774847,15.28
740,3745,770049,12667.9386925,13352.1927676,15.28
743,3746,1049181,13431.117314500001,12174.0154384,15.28
747,3746,1347252,13672.29,13889.28,15.28
753,3746,770049,12672.71,13356.74,15.28
756,3747,1049181,13425.3358604,12159.8714224,15.28
761,3747,1347252,13672.29,13889.28,15.28
767,3747,770049,12672.71,13356.74,15.28
770,3748,1049181,13419.554406399999,12145.7274064,15.28
775,3748,1347252,13672.29,13889.28,15.28
781,3748,770049,12672.71,13356.74,15.28
784,3749,1049181,13418.46,12143.05,15.28
790,3749,1347252,13672.29,13889.28,15.28
796,3749,770049,12672.71,13356.74,15.28
799,3750,1049181,13418.46,12143.05,15.28
805,3750,1347252,13672.29,13889.28,15.28
811,3750,770049,12672.71,13356.74,15.28
814,3751,1049181,13418.46,12143.05,15.28
820,3751,1347252,13662.4856148,13896.580699099999,15.28
826,3751,770049,12677.1969207,13360.8901912,15.28
829,3752,1049181,13418.46,12143.05,15.28
835,3752,1347252,13650.230133399999,13905.7065729,15.28
841,3752,770049,12688.414222399999,13371.2656691,15.28
844,3753,1049181,13418.46,12143.05,15.28
850,3753,1347252,13648.52,13906.98,15.28
856,3753,770049,12688.7,13371.53,15.28
859,3754,1049181,13414.601251200002,12133.0743059,15.28
865,3754,1347252,13648.52,13906.98,15.28
871,3754,770049,12688.7,13371.53,15.28
874,3755,1049181,13409.0887529,12118.8233143,15.28
880,3755,1347252,13648.52,13906.98,15.28
887,3755,770049,12688.7,13371.53,15.28
890,3756,1049181,13403.5762546,12104.572322700002,15.28
896,3756,1347252,13648.52,13906.98,15.28
903,3756,770049,12688.7,13371.53,15.28
906,3757,1049181,13398.0637563,12090.3213311,15.28
912,3757,1347252,13648.52,13906.98,15.28
919,3757,770049,12688.7,13371.53,15.28
922,3758,1049181,13395.87,12084.65,15.28
928,3758,1347252,13637.988669100001,13908.849621700001,15.28
936,3758,770049,12696.6329118,13362.2297266,15.28
939,3759,1049181,13395.87,12084.65,15.28
945,3759,1347252,13622.9439107,13911.52051,15.28
953,3759,770049,12706.5490515,13350.604384799999,15.28
956,3760,1049181,13395.87,12084.65,15.28
962,3760,1347252,13616.3,13912.7,15.28
970,3760,770049,12716.465191299998,13338.979043000001,15.28
973,3761,1049181,13395.87,12084.65,15.28
979,3761,1347252,13616.3,13912.7,15.28
987,3761,770049,12717.36,13337.93,15.28
990,3762,1049181,13395.87,12084.65,15.28
996,3762,1347252,13616.3,13912.7,15.28
1004,3762,770049,12717.36,13337.93,15.28
1007,3763,1049181,13393.186002,12077.4969759,15.28
1013,3763,1347252,13616.3,13912.7,15.28
1021,3763,770049,12717.36,13337.93,15.28
1024,3764,1049181,13387.818006,12063.1909276,15.28
1030,3764,1347252,13616.3,13912.7,15.28
1038,3764,770049,12717.36,13337.93,15.28
1041,3765,1049181,13382.450009999999,12048.8848793,15.28
1047,3765,1347252,13610.2047356,13913.151990900002,15.28
1056,3765,770049,12717.36,13337.93,15.28
1059,3766,1049181,13379.24,12040.33,15.28
1065,3766,1347252,13594.9665746,13914.2819683,15.28
1074,3766,770049,12726.6486584,13329.9834913,15.28
1077,3767,1049181,13379.24,12040.33,15.28
1079,3767,1233879,12635.7233987,12003.470583799999,15.28
1083,3767,1347252,13579.7284136,13915.411945700002,15.28
1092,3767,770049,12728.71,13328.22,15.28
1095,3768,1049181,13379.24,12040.33,15.28
1098,3768,1233879,12623.2755522,12012.332272,15.28
1102,3768,1347252,13564.490252599999,13916.541922999999,15.28
1111,3768,770049,12728.71,13328.22,15.28
1114,3769,1049181,13379.24,12040.33,15.28
1117,3769,1233879,12610.8277058,12021.193960200002,15.28
1121,3769,1347252,13549.2520917,13917.6719004,15.28
1130,3769,770049,12728.71,13328.22,15.28
1133,3770,1049181,13379.24,12040.33,15.28
1136,3770,1233879,12598.3798593,12030.0556483,15.28
1140,3770,1347252,13534.0139307,13918.8018778,15.28
1149,3770,770049,12728.71,13328.22,15.28
1152,3771,1049181,13377.523641,12036.0794509,15.28
1156,3771,1233879,12585.9320128,12038.917336499999,15.28
1160,3771,1347252,13518.7757697,13919.931855200002,15.28
1169,3771,770049,12728.71,13328.22,15.28
1172,3772,1049181,13371.8024443,12021.910953899998,15.28
1176,3772,1233879,12573.484166299999,12047.779024700001,15.28
1180,3772,1347252,13503.5376087,13921.0618325,15.28
1189,3772,770049,12736.7679845,13321.186274,15.28
1192,3773,1049181,13366.081247600001,12007.7424569,15.28
1196,3773,1233879,12561.0363198,12056.6407128,15.28
1200,3773,1347252,13488.2994477,13922.191809900001,15.28
1209,3773,770049,12748.279391,13311.1380941,15.28
1216,3774,1233879,12548.5884734,12065.502401,15.28
1220,3774,1347252,13482.66,13922.61,15.28
1229,3774,770049,12759.7907975,13301.0899141,15.28
1236,3775,1233879,12536.1406269,12074.3640892,15.28
1240,3775,1347252,13482.66,13922.61,15.28
1249,3775,770049,12771.302203899999,13291.0417342,15.28
1256,3776,1233879,12523.692780399999,12083.225777299998,15.28
1260,3776,1347252,13482.66,13922.61,15.28
1269,3776,770049,12782.8136104,13280.9935542,15.28
1276,3777,1233879,12514.43,12089.82,15.28
1280,3777,1347252,13482.66,13922.61,15.28
1289,3777,770049,12794.3250169,13270.9453743,15.28
1296,3778,1233879,12514.43,12089.82,15.28
1300,3778,1347252,13482.66,13922.61,15.28
1309,3778,770049,12805.8364233,13260.8971943,15.28
1316,3779,1233879,12514.43,12089.82,15.28
1320,3779,1347252,13475.0934412,13923.666781999998,15.28
1329,3779,770049,12817.347829799999,13250.849014399999,15.28
1336,3780,1233879,12514.43,12089.82,15.28
1340,3780,1347252,13471.92,13924.11,15.28
1349,3780,770049,12817.53,13250.69,15.28
1356,3781,1233879,12514.43,12089.82,15.28
1360,3781,1347252,13471.92,13924.11,15.28
1369,3781,770049,12817.53,13250.69,15.28
1376,3782,1233879,12513.2325591,12090.7691677,15.28
1380,3782,1347252,13471.92,13924.11,15.28
1389,3782,770049,12817.53,13250.69,15.28
1396,3783,1233879,12501.25815,12100.2608444,15.28
1400,3783,1347252,13471.92,13924.11,15.28
1409,3783,770049,12817.53,13250.69,15.28
1420,3784,1347252,13471.92,13924.11,15.28
1429,3784,770049,12817.53,13250.69,15.28
1439,3785,1347252,13462.9036581,13925.770663,15.28
1448,3785,770049,12828.9398481,13246.303481899999,15.28
1458,3786,1347252,13447.876421500001,13928.538434600001,15.28
1467,3786,770049,12840.81,13241.74,15.28
1477,3787,1347252,13432.8491849,13931.3062063,15.28
1486,3787,770049,12840.81,13241.74,15.28
1496,3788,1347252,13417.8219483,13934.073977899998,15.28
1505,3788,770049,12840.81,13241.74,15.28
1515,3789,1347252,13413.12,13934.94,15.28
1524,3789,770049,12840.81,13241.74,15.28
1534,3790,1347252,13413.12,13934.94,15.28
1543,3790,770049,12840.81,13241.74,15.28
1553,3791,1347252,13413.12,13934.94,15.28
1562,3791,770049,12840.81,13241.74,15.28
1572,3792,1347252,13413.12,13934.94,15.28
1581,3792,770049,12832.8006558,13228.7273598,15.28
1591,3793,1347252,13413.12,13934.94,15.28
1600,3793,770049,12824.7913116,13215.7147196,15.28
1610,3794,1347252,13408.6545281,13941.139125799999,15.28
1619,3794,770049,12816.7819674,13202.7020794,15.28
1629,3795,1347252,13399.723584200001,13953.537377300001,15.28
1638,3795,770049,12808.7726232,13189.689439200001,15.28
1648,3796,1347252,13396.97,13957.36,15.28
1657,3796,770049,12800.763279,13176.676798999999,15.28
1667,3797,1347252,13396.97,13957.36,15.28
1676,3797,770049,12792.7539348,13163.664158900001,15.28
1686,3798,1347252,13396.97,13957.36,15.28
1695,3798,770049,12784.744590600001,13150.6515187,15.28
1705,3799,1347252,13396.97,13957.36,15.28
1714,3799,770049,12776.7352465,13137.6388785,15.28
1724,3800,1347252,13396.97,13957.36,15.28
1734,3800,770049,12768.725902299999,13124.6262383,15.28
1744,3801,1347252,13390.8325585,13961.9098803,15.28
1754,3801,770049,12760.7165581,13111.6135981,15.28
1764,3802,1347252,13378.5576754,13971.009640999999,15.28
1775,3802,770049,12752.7072139,13098.6009579,15.28
1785,3803,1347252,13366.282792299999,13980.1094016,15.28
1796,3803,770049,12750.3,13094.69,15.28
1806,3804,1347252,13354.007909200001,13989.2091623,15.28
1817,3804,770049,12750.3,13094.69,15.28
1827,3805,1347252,13341.7330261,13998.308922999999,15.28
1838,3805,770049,12750.3,13094.69,15.28
1859,3806,770049,12750.3,13094.69,15.28
1881,3807,770049,12750.3,13094.69,15.28
1903,3808,770049,12745.200421,13089.0010727,15.28
1925,3809,770049,12735.0012629,13077.6232182,15.28
1947,3810,770049,12724.8021049,13066.245363600001,15.28
1969,3811,770049,12714.65,13054.92,15.28
1991,3812,770049,12714.65,13054.92,15.28
2013,3813,770049,12714.65,13054.92,15.28
2035,3814,770049,12714.65,13054.92,15.28
2057,3815,770049,12714.65,13054.92,15.28
2079,3816,770049,12714.65,13054.92,15.28
2102,3817,770049,12707.7002561,13043.053300299998,15.28
2126,3818,770049,12699.9783184,13029.8680783,15.28
2149,3819,770049,12692.256380600002,13016.682856399999,15.28
2172,3820,770049,12685.59,13005.3,15.28
2195,3821,770049,12698.269150299999,13013.8274584,15.28
2218,3822,770049,12710.9483006,13022.354916799999,15.28
2241,3823,770049,12723.6274509,13030.8823752,15.28
2264,3824,770049,12736.306601200002,13039.4098336,15.28
2287,3825,770049,12748.9857515,13047.937292,15.28
2311,3826,770049,12761.664901799999,13056.464750399999,15.28
2335,3827,770049,12773.542455600002,13060.0964846,15.28
2359,3828,770049,12788.747366700001,13061.609453899999,15.28
2383,3829,770049,12803.9522779,13063.122423100001,15.28
2407,3830,770049,12819.157189,13064.6353924,15.28
2422,3831,1546703,12510.9353052,13940.771893000001,15.28
2431,3831,770049,12834.3621002,13066.1483616,15.28
2446,3832,1546703,12526.182561399999,13939.7721033,15.28
2455,3832,770049,12844.4992562,13073.6888941,15.28
2470,3833,1546703,12539.6271984,13938.8086357,15.28
2479,3833,770049,12855.655336599999,13084.1301713,15.28
2494,3834,1546703,12554.7991824,13936.9949931,15.28
2503,3834,770049,12866.811417,13094.5714485,15.28
2518,3835,1546703,12569.971166500001,13935.1813505,15.28
2527,3835,770049,12877.967497299998,13105.0127258,15.28
2543,3836,1546703,12585.1431505,13933.367707899999,15.28
2552,3836,770049,12889.1235777,13115.454003,15.28
2568,3837,1546703,12600.3151346,13931.554065299999,15.28
2578,3837,770049,12900.279658,13125.8952802,15.28
2594,3838,1546703,12612.9621749,13930.7193425,15.28
2604,3838,770049,12911.4357384,13136.3365575,15.28
2617,3839,1347252,13174.03,13994.33,15.28
2620,3839,1546703,12628.2360911,13931.1504843,15.28
2630,3839,770049,12922.5918187,13146.7778347,15.28
2643,3840,1347252,13174.03,13994.33,15.28
2646,3840,1546703,12643.5100072,13931.5816261,15.28
2657,3840,770049,12931.696859399999,13156.343074,15.28
2670,3841,1347252,13174.03,13994.33,15.28
2673,3841,1546703,12658.7839234,13932.0127679,15.28
2684,3841,770049,12942.180433700001,13167.4594164,15.28
2697,3842,1347252,13174.03,13994.33,15.28
2700,3842,1546703,12674.0578396,13932.4439097,15.28
2711,3842,770049,12950.9445279,13177.3487831,15.28
2724,3843,1347252,13174.03,13994.33,15.28
2727,3843,1546703,12688.09,13932.84,15.28
2738,3843,770049,12961.0501878,13188.809762,15.28
2751,3844,1347252,13174.03,13994.33,15.28
2754,3844,1546703,12701.7708454,13934.2371301,15.28
2765,3844,770049,12971.155847700002,13200.2707409,15.28
2778,3845,1347252,13162.95,13984.36,15.28
2782,3845,1546703,12716.971784700001,13935.789497,15.28
2793,3845,770049,12981.2615076,13211.7317198,15.28
2806,3846,1347252,13162.95,13984.36,15.28
2810,3846,1546703,12729.797149600001,13937.5280885,15.28
2821,3846,770049,12991.3671675,13223.1926987,15.28
2834,3847,1347252,13162.95,13984.36,15.28
2838,3847,1546703,12744.787648399999,13940.4883834,15.28
2849,3847,770049,12999.41,13231.28,15.28
2862,3848,1347252,13162.95,13984.36,15.28
2866,3848,1546703,12759.7781471,13943.4486784,15.28
2877,3848,770049,13010.608313600002,13241.6759691,15.28
2890,3849,1347252,13162.95,13984.36,15.28
2894,3849,1546703,12774.7686459,13946.408973299998,15.28
2905,3849,770049,13021.4308115,13249.0456052,15.28
2918,3850,1347252,13162.95,13984.36,15.28
2922,3850,1546703,12789.759144700001,13949.369268299999,15.28
2933,3850,770049,13034.346256499999,13257.2107555,15.28
2946,3851,1347252,13149.2275472,13985.2609947,15.28
2950,3851,1546703,12804.7496434,13952.329563199999,15.28
2961,3851,770049,13047.11,13265.28,15.28
2974,3852,1347252,13133.980377299999,13986.2620999,15.28
2978,3852,1546703,12819.7401422,13955.2898581,15.28
2989,3852,770049,13059.9252353,13270.268712000001,15.28
3002,3853,1347252,13118.7332075,13987.2632051,15.28
3006,3853,1546703,12834.7306409,13958.250153100002,15.28
3017,3853,770049,13074.164385600001,13275.811725299998,15.28
3030,3854,1347252,13103.4860377,13988.2643103,15.28
3034,3854,1546703,12849.721139700001,13961.210448,15.28
3045,3854,770049,13088.403536,13281.354738600001,15.28
3058,3855,1347252,13088.2388679,13989.2654155,15.28
3062,3855,1546703,12864.7116384,13964.170743,15.28
3073,3855,770049,13102.6426863,13286.897751999999,15.28
3087,3856,1347252,13081.62,13989.7,15.28
3091,3856,1546703,12879.702137200002,13967.1310379,15.28
3102,3856,770049,13116.881836700002,13292.4407653,15.28
3116,3857,1347252,13081.62,13989.7,15.28
3121,3857,1546703,12894.692636,13970.0913329,15.28
3132,3857,770049,13131.120987,13297.9837786,15.28
3146,3858,1347252,13081.62,13989.7,15.28
3151,3858,1546703,12909.6831347,13973.0516278,15.28
3162,3858,770049,13145.3601373,13303.526792,15.28
3177,3859,1347252,13081.62,13989.7,15.28
3182,3859,1546703,12922.2619735,13972.117233200002,15.28
3193,3859,770049,13159.5992877,13309.0698053,15.28
3208,3860,1347252,13081.62,13989.7,15.28
3213,3860,1546703,12937.4894404,13970.8512747,15.28
3224,3860,770049,13173.838437999999,13314.6128186,15.28
3239,3861,1347252,13075.5080947,13989.7340217,15.28
3244,3861,1546703,12952.42,13969.61,15.28
3255,3861,770049,13188.0775884,13320.1558319,15.28
3270,3862,1347252,13060.2283315,13989.8190761,15.28
3275,3862,1546703,12966.1697781,13969.8571933,15.28
3286,3862,770049,13202.316738700001,13325.6988453,15.28
3301,3863,1347252,13051.08,13989.87,15.28
3306,3863,1546703,12981.4473094,13970.131852399998,15.28
3317,3863,770049,13216.555889,13331.2418586,15.28
3332,3864,1347252,13051.08,13989.87,15.28
3337,3864,1546703,12996.7248407,13970.4065116,15.28
3341,3864,247320,14047.8187107,12305.439205399998,15.28
3349,3864,770049,13230.7950394,13336.7848719,15.28
3364,3865,1347252,13051.08,13989.87,15.28
3369,3865,1546703,13012.0023719,13970.6811708,15.28
3373,3865,247320,14035.0674213,12313.8584108,15.28
3381,3865,770049,13245.034189700002,13342.327885200002,15.28
3396,3866,1347252,13051.08,13989.87,15.28
3401,3866,1546703,13027.2799032,13970.95583,15.28
3405,3866,247320,14022.316132,12322.277616200001,15.28
3413,3866,770049,13257.7497506,13346.2145657,15.28
3428,3867,1347252,13051.08,13989.87,15.28
3433,3867,1546703,13042.5574344,13971.230489200001,15.28
3437,3867,247320,14009.564842700001,12330.6968216,15.28
3445,3867,770049,13272.699127200001,13349.375979999999,15.28
3460,3868,1347252,13046.496754799999,13989.786817200002,15.28
3465,3868,1546703,13056.0131471,13971.3015762,15.28
3469,3868,247320,13996.813553299999,12339.116027,15.28
3477,3868,770049,13287.6485037,13352.5373943,15.28
3492,3869,1347252,13031.219270799998,13989.509541,15.28
3497,3869,1546703,13071.290304,13971.006830000002,15.28
3501,3869,247320,13984.062263999998,12347.5352324,15.28
3509,3869,770049,13302.5978802,13355.6988085,15.28
3519,3870,1233879,12504.9048594,12722.622973200001,15.28
3525,3870,1347252,13015.941786799998,13989.2322649,15.28
3530,3870,1546703,13086.5674609,13970.712083899998,15.28
3534,3870,247320,13971.310974700002,12355.9544378,15.28
3542,3870,770049,13317.547256799999,13358.860222799998,15.28
3552,3871,1233879,12513.8091105,12735.0404089,15.28
3558,3871,1347252,13000.6643028,13988.954988799998,15.28
3563,3871,1546703,13100.67,13970.44,15.28
3567,3871,247320,13958.5596854,12364.3736432,15.28
3575,3871,770049,13332.4966333,13362.0216371,15.28
3585,3872,1233879,12522.713361700002,12747.4578447,15.28
3591,3872,1347252,12985.3868188,13988.677712600002,15.28
3596,3872,1546703,13114.362027,13969.1570736,15.28
3600,3872,247320,13945.808396,12372.7928486,15.28
3608,3872,770049,13347.446009899999,13365.1830513,15.28
3618,3873,1233879,12526.96,12753.38,15.28
3624,3873,1347252,12970.109334899998,13988.4004365,15.28
3629,3873,1546703,13129.5753903,13967.7315998,15.28
3633,3873,247320,13933.0571067,12381.212054000001,15.28
3641,3873,770049,13362.3953864,13368.344465600001,15.28
3651,3874,1233879,12526.96,12753.38,15.28
3657,3874,1347252,12954.8318509,13988.1231604,15.28
3662,3874,1546703,13144.7887536,13966.306126,15.28
3666,3874,247320,13920.3058174,12389.6312594,15.28
3674,3874,770049,13377.3447629,13371.5058799,15.28
3684,3875,1233879,12526.96,12753.38,15.28
3690,3875,1347252,12944.74,13987.94,15.28
3695,3875,1546703,13160.002117,13964.880652200001,15.28
3699,3875,247320,13907.554528,12398.050464799999,15.28
3707,3875,770049,13392.2941395,13374.6672942,15.28
3717,3876,1233879,12526.96,12753.38,15.28
3723,3876,1347252,12944.74,13987.94,15.28
3728,3876,1546703,13172.314224299998,13963.3532347,15.28
3732,3876,247320,13894.8032387,12406.4696702,15.28
3741,3876,770049,13407.243516,13377.828708399999,15.28
3751,3877,1233879,12526.96,12753.38,15.28
3757,3877,1347252,12944.74,13987.94,15.28
3762,3877,1546703,13187.361638600001,13960.697350499999,15.28
3766,3877,247320,13887.23,12411.47,15.28
3775,3877,770049,13422.1928926,13380.990122700001,15.28
3785,3878,1233879,12529.204595000001,12759.064921899999,15.28
3791,3878,1347252,12944.74,13987.94,15.28
3796,3878,1546703,13202.409053,13958.0414663,15.28
3800,3878,247320,13887.23,12411.47,15.28
3809,3878,770049,13437.1422691,13384.151537,15.28
3819,3879,1233879,12534.816082700001,12773.277226600001,15.28
3825,3879,1347252,12944.74,13987.94,15.28
3830,3879,1546703,13215.5320019,13956.1519822,15.28
3834,3879,247320,13887.23,12411.47,15.28
3843,3879,770049,13447.68,13386.38,15.28
3853,3880,1233879,12540.4275703,12787.489531399999,15.28
3859,3880,1347252,12941.7062873,13988.308406299999,15.28
3864,3880,1546703,13230.685338299998,13954.188619100001,15.28
3868,3880,247320,13887.23,12411.47,15.28
3877,3880,770049,13447.68,13386.38,15.28
3887,3881,1233879,12543.16,12794.41,15.28
3893,3881,1347252,12936.67,13988.92,15.28
3898,3881,1546703,13245.8386747,13952.225256099999,15.28
3902,3881,247320,13887.23,12411.47,15.28
3911,3881,770049,13447.68,13386.38,15.28
3921,3882,1233879,12543.16,12794.41,15.28
3927,3882,1347252,12936.67,13988.92,15.28
3932,3882,1546703,13260.992011100001,13950.261893,15.28
3936,3882,247320,13883.400371599999,12413.9893258,15.28
3945,3882,770049,13447.68,13386.38,15.28
3955,3883,1233879,12543.16,12794.41,15.28
3961,3883,1347252,12936.67,13988.92,15.28
3966,3883,1546703,13276.1453475,13948.2985299,15.28
3967,3883,1585853,14132.75,12008.87,15.28
