,time,name,x,y,speed
472350,14408,1425499,12748.4667123,13655.9741165,15.28
472357,14408,1482612,13640.3800847,13888.1684162,15.28
472389,14408,279958,14362.027628400001,13617.0882583,15.28
472416,14408,375991,13109.123709899999,13317.482366799999,15.28
472478,14408,670643,12692.438672499999,13879.537097299999,15.28
472480,14408,729018,12680.9216355,13378.8717614,15.28
472484,14409,1001922,13368.137551200001,13931.529754,15.28
472490,14409,1025716,13323.5270074,13360.124788500001,15.28
472509,14409,1150150,14057.635322799999,13887.389887000001,15.28
472515,14409,1162644,13184.01,13345.73,15.28
472538,14409,1282310,12723.85,13749.72,15.28
472553,14409,1398928,13323.5270074,13360.124788500001,15.28
472559,14409,1425499,12752.094952500001,13641.1311292,15.28
472566,14409,1482612,13652.69549,13888.070640099999,15.28
472598,14409,279958,14359.7788998,13601.9746347,15.28
472625,14409,375991,13095.425084,13310.712873,15.28
472687,14409,670643,12693.681150299999,13864.3076965,15.28
472689,14409,729018,12669.8096862,13389.3599921,15.28
472693,14410,1001922,13353.400087799999,13935.565292500001,15.28
472699,14410,1025716,13338.4763839,13363.2862028,15.28
472718,14410,1150150,14072.905537999999,13886.843144999999,15.28
472724,14410,1162644,13184.01,13345.73,15.28
472747,14410,1282310,12723.444161700001,13751.1931189,15.28
472762,14410,1398928,13338.4763839,13363.2862028,15.28
472768,14410,1425499,12755.723192799998,13626.2881419,15.28
472775,14410,1482612,13667.946469999999,13889.011920299998,15.28
472808,14410,279958,14357.530171200002,13586.8610111,15.28
472835,14410,375991,13081.726458,13303.943379200002,15.28
472897,14410,670643,12695.8933531,13851.197524399999,15.28
472899,14410,729018,12658.697736799999,13399.8482227,15.28
472903,14411,1001922,13345.02,13937.86,15.28
472909,14411,1025716,13353.4257605,13366.4476171,15.28
472928,14411,1150150,14088.175753200001,13886.296403,15.28
472934,14411,1162644,13184.01,13345.73,15.28
472957,14411,1282310,12719.385778799999,13765.924307799998,15.28
472972,14411,1398928,13353.4257605,13366.4476171,15.28
472978,14411,1425499,12759.351433,13611.4451546,15.28
472985,14411,1482612,13680.2248817,13884.6876284,15.28
473018,14411,279958,14355.2814426,13571.7473875,15.28
473045,14411,375991,13068.027832,13297.1738855,15.28
473108,14411,670643,12699.951735999999,13836.4663355,15.28
473110,14411,729018,12647.5857875,13410.336453299999,15.28
473114,14412,1001922,13345.02,13937.86,15.28
473120,14412,1025716,13368.375137,13369.609031299999,15.28
473139,14412,1150150,14103.4459684,13885.749660899999,15.28
473145,14412,1162644,13184.01,13345.73,15.28
473167,14412,1282310,12715.327395999999,13780.6554968,15.28
473182,14412,1398928,13368.375137,13369.609031299999,15.28
473188,14412,1425499,12762.979673200001,13596.602167299998,15.28
473195,14412,1482612,13693.449684399999,13877.0336758,15.28
473227,14412,279958,14352.293190200002,13559.4829032,15.28
473254,14412,375991,13054.329206100001,13290.404391700002,15.28
473317,14412,670643,12704.0101189,13821.735146500001,15.28
473319,14412,729018,12636.473838200001,13420.8246839,15.28
473323,14413,1001922,13345.02,13937.86,15.28
473329,14413,1025716,13383.3245135,13372.7704456,15.28
473348,14413,1150150,14118.7161836,13885.2029189,15.28
473354,14413,1162644,13184.01,13345.73,15.28
473376,14413,1282310,12711.2690131,13795.3866857,15.28
473391,14413,1398928,13383.3245135,13372.7704456,15.28
473397,14413,1425499,12766.6079135,13581.759180000001,15.28
473404,14413,1482612,13706.674487200002,13869.3797232,15.28
473436,14413,279958,14348.165174000002,13544.7710753,15.28
473463,14413,375991,13046.57,13286.57,15.28
473526,14413,670643,12708.068501799999,13807.0039576,15.28
473528,14413,729018,12625.361888899999,13431.3129145,15.28
473532,14414,1001922,13345.02,13937.86,15.28
473538,14414,1025716,13398.273890100001,13375.9318599,15.28
473557,14414,1150150,14133.9863988,13884.6561769,15.28
473563,14414,1162644,13181.0545495,13344.9525372,15.28
473585,14414,1282310,12707.2106302,13810.117874700001,15.28
473600,14414,1398928,13398.273890100001,13375.9318599,15.28
473606,14414,1425499,12770.2361537,13566.916192700002,15.28
473613,14414,1482612,13718.7199486,13866.858032600001,15.28
473645,14414,279958,14344.037157700002,13530.0592474,15.28
473672,14414,375991,13046.57,13286.57,15.28
473735,14414,670643,12712.1268846,13792.2727687,15.28
473737,14414,729018,12614.2499396,13441.8011451,15.28
473741,14415,1001922,13345.02,13937.86,15.28
473747,14415,1025716,13413.2232666,13379.0932741,15.28
473766,14415,1150150,14145.61,13884.24,15.28
473772,14415,1162644,13166.2772971,13341.065223,15.28
473794,14415,1282310,12703.1522474,13824.8490636,15.28
473809,14415,1398928,13413.2232666,13379.0932741,15.28
473815,14415,1425499,12773.8643939,13552.073205399998,15.28
473822,14415,1482612,13733.999845700002,13866.9140979,15.28
473854,14415,279958,14341.132438999999,13517.681039899999,15.28
473881,14415,375991,13046.57,13286.57,15.28
473944,14415,670643,12716.1852675,13777.541579700002,15.28
473946,14415,729018,12603.1379903,13452.2893758,15.28
473950,14416,1001922,13340.497644,13938.609234200001,15.28
473956,14416,1025716,13428.172643200001,13382.2546884,15.28
473960,14416,1047896,14375.594109,13985.9260688,15.28
473975,14416,1150150,14145.61,13884.24,15.28
473981,14416,1162644,13151.5000448,13337.177908900001,15.28
474003,14416,1282310,12699.093864499999,13839.5802525,15.28
474018,14416,1398928,13428.172643200001,13382.2546884,15.28
474024,14416,1425499,12777.4926342,13537.2302181,15.28
474030,14416,1482612,13749.2797428,13866.9701632,15.28
474062,14416,279958,14338.338536399999,13502.658639700001,15.28
474089,14416,375991,13046.57,13286.57,15.28
474152,14416,670643,12720.2436504,13762.8103908,15.28
474154,14416,729018,12593.03,13461.83,15.28
474158,14417,1001922,13325.4231239,13941.1066815,15.28
474164,14417,1025716,13443.1220197,13385.416102700001,15.28
474168,14417,1047896,14376.5083542,13970.673444299999,15.28
474183,14417,1150150,14145.61,13884.24,15.28
474189,14417,1162644,13146.11,13335.76,15.28
474211,14417,1282310,12695.0354816,13854.3114415,15.28
474226,14417,1398928,13443.1220197,13385.416102700001,15.28
474232,14417,1425499,12781.1208744,13522.387230799999,15.28
474238,14417,1482612,13764.559639899999,13867.026228499999,15.28
474270,14417,279958,14335.5446338,13487.636239500001,15.28
474297,14417,375991,13046.57,13286.57,15.28
474360,14417,670643,12723.85,13749.72,15.28
474362,14417,729018,12583.0188636,13471.258396000001,15.28
474366,14418,1001922,13310.3486038,13943.604128799998,15.28
474372,14418,1025716,13447.68,13386.38,15.28
474376,14418,1047896,14376.693213600001,13957.002045700001,15.28
474391,14418,1150150,14145.61,13884.24,15.28
474397,14418,1162644,13146.11,13335.76,15.28
474419,14418,1282310,12694.27,13857.09,15.28
474434,14418,1398928,13447.68,13386.38,15.28
474440,14418,1425499,12784.7491146,13507.5442435,15.28
474446,14418,1482612,13779.839537,13867.082293700001,15.28
474478,14418,279958,14332.750731299999,13472.6138393,15.28
474505,14418,375991,13042.0012107,13286.9431221,15.28
474568,14418,670643,12727.7957233,13734.9582363,15.28
474570,14418,729018,12571.895378799998,13481.7343916,15.28
474574,14419,1001922,13303.07,13944.81,15.28
474580,14419,1025716,13447.68,13386.38,15.28
474584,14419,1047896,14376.339640799999,13941.726137,15.28
474599,14419,1150150,14145.61,13884.24,15.28
474605,14419,1162644,13146.11,13335.76,15.28
474627,14419,1282310,12694.27,13857.09,15.28
474642,14419,1398928,13447.68,13386.38,15.28
474648,14419,1425499,12788.3773549,13492.7012562,15.28
474654,14419,1482612,13795.1194341,13867.138359,15.28
474686,14419,279958,14331.631858,13459.510706099998,15.28
474713,14419,375991,13026.771912999999,13288.1868626,15.28
474776,14419,670643,12731.7414465,13720.1964726,15.28
474778,14419,729018,12560.771893899999,13492.2103872,15.28
474782,14420,1001922,13303.07,13944.81,15.28
474788,14420,1025716,13447.68,13386.38,15.28
474792,14420,1047896,14375.9860679,13926.450228400001,15.28
474807,14420,1150150,14147.0932773,13884.606977399999,15.28
474813,14420,1162644,13146.11,13335.76,15.28
474835,14420,1282310,12694.27,13857.09,15.28
474850,14420,1398928,13447.68,13386.38,15.28
474856,14420,1425499,12792.005595100001,13477.858268900001,15.28
474862,14420,1482612,13810.3993312,13867.1944243,15.28
474894,14420,279958,14332.0865032,13444.2374715,15.28
474921,14420,375991,13011.542615299999,13289.4306031,15.28
474984,14420,670643,12735.6871698,13705.434709000001,15.28
474986,14420,729018,12549.648409000001,13502.686382799999,15.28
474990,14421,1001922,13303.07,13944.81,15.28
474996,14421,1025716,13447.68,13386.38,15.28
475000,14421,1047896,14375.6324951,13911.1743197,15.28
475015,14421,1150150,14161.926050299999,13888.2767518,15.28
475021,14421,1162644,13146.11,13335.76,15.28
475043,14421,1282310,12694.27,13857.09,15.28
475058,14421,1398928,13447.68,13386.38,15.28
475064,14421,1425499,12795.6338353,13463.0152816,15.28
475070,14421,1482612,13825.6792284,13867.2504896,15.28
475102,14421,279958,14332.541148299999,13428.9642368,15.28
475129,14421,375991,12996.3133176,13290.6743436,15.28
475192,14421,670643,12739.6328931,13690.672945299997,15.28
475194,14421,729018,12538.5249242,13513.1623784,15.28
475198,14422,1001922,13303.07,13944.81,15.28
475204,14422,1025716,13447.68,13386.38,15.28
475208,14422,1047896,14375.278922299998,13895.898411000002,15.28
475223,14422,1150150,14169.74,13890.21,15.28
475229,14422,1162644,13139.260687,13332.375253100001,15.28
475251,14422,1282310,12694.27,13857.09,15.28
475266,14422,1398928,13447.68,13386.38,15.28
475272,14422,1425499,12796.85,13458.04,15.28
475278,14422,1482612,13840.9591255,13867.306554799998,15.28
475311,14422,279958,14332.243344299999,13416.5274053,15.28
475338,14422,375991,12981.0840198,13291.918084,15.28
475401,14422,670643,12743.5786163,13675.911181600002,15.28
475403,14422,729018,12529.0561271,13522.0757347,15.28
475407,14423,1001922,13303.07,13944.81,15.28
475413,14423,1025716,13455.1898658,13387.784106799998,15.28
475417,14423,1047896,14375.0961893,13883.3842143,15.28
475432,14423,1150150,14169.74,13890.21,15.28
475438,14423,1162644,13125.5620611,13325.605759299999,15.28
475460,14423,1282310,12693.4002655,13867.7505805,15.28
475475,14423,1398928,13455.1898658,13387.784106799998,15.28
475481,14423,1425499,12796.85,13458.04,15.28
475487,14423,1482612,13856.2390226,13867.3626201,15.28
475520,14423,279958,14331.026705200002,13401.2959186,15.28
475547,14423,375991,12976.53,13292.29,15.28
475610,14423,670643,12743.75,13675.27,15.28
475612,14423,729018,12519.7532546,13530.833117200002,15.28
475616,14424,1001922,13297.0086654,13945.595345200003,15.28
475622,14424,1025716,13470.2095973,13390.5923203,15.28
475626,14424,1047896,14375.277135600001,13868.1052857,15.28
475641,14424,1150150,14169.74,13890.21,15.28
475647,14424,1162644,13111.863435100002,13318.8362656,15.28
475669,14424,1282310,12692.1577877,13882.979981299999,15.28
475684,14424,1398928,13470.2095973,13390.5923203,15.28
475690,14424,1425499,12796.85,13458.04,15.28
475696,14424,1482612,13871.5189197,13867.4186854,15.28
475729,14424,279958,14330.594206,13388.870115700001,15.28
475756,14424,375991,12976.53,13292.29,15.28
475819,14424,670643,12743.75,13675.27,15.28
475821,14424,729018,12508.630769700001,13541.3101746,15.28
475825,14425,1001922,13281.855329,13947.558708300001,15.28
475831,14425,1025716,13485.2293289,13393.4005338,15.28
475835,14425,1047896,14375.4580818,13852.8263572,15.28
475850,14425,1150150,14169.74,13890.21,15.28
475856,14425,1162644,13098.164809200001,13312.066771799999,15.28
475878,14425,1282310,12690.915309799999,13898.209382100002,15.28
475893,14425,1398928,13485.2293289,13393.4005338,15.28
475899,14425,1425499,12796.85,13458.04,15.28
475905,14425,1482612,13886.798816799997,13867.4747506,15.28
475938,14425,279958,14331.241559399998,13373.603834799998,15.28
475965,14425,375991,12976.53,13292.29,15.28
476028,14425,670643,12743.75,13675.27,15.28
476034,14426,1001922,13266.7019926,13949.5220713,15.28
476040,14426,1025716,13499.4,13396.05,15.28
476044,14426,1047896,14375.1019201,13839.601543,15.28
476059,14426,1150150,14169.74,13890.21,15.28
476065,14426,1162644,13084.4661832,13305.297278,15.28
476087,14426,1282310,12689.672831999998,13913.438782899999,15.28
476102,14426,1398928,13499.4,13396.05,15.28
476108,14426,1425499,12796.85,13458.04,15.28
476114,14426,1482612,13902.0787139,13867.530815900001,15.28
476147,14426,279958,14331.8889127,13358.337553899999,15.28
476174,14426,375991,12976.53,13292.29,15.28
476237,14426,670643,12743.75,13675.27,15.28
476243,14427,1001922,13251.5486562,13951.485434399998,15.28
476249,14427,1025716,13499.4,13396.05,15.28
476253,14427,1047896,14374.675805200002,13825.9920391,15.28
476268,14427,1150150,14173.970465999999,13891.97528,15.28
476274,14427,1162644,13070.7675572,13298.527784200001,15.28
476295,14427,1257432,14134.1169658,12009.7198057,15.28
476297,14427,1282310,12688.4303541,13928.668183599999,15.28
476312,14427,1398928,13499.4,13396.05,15.28
476318,14427,1425499,12799.801048899999,13450.992950299998,15.28
476324,14427,1482612,13917.358611000001,13867.5868812,15.28
476357,14427,279958,14332.536266100002,13343.071273,15.28
476384,14427,375991,12976.53,13292.29,15.28
476447,14427,670643,12743.75,13675.27,15.28
476453,14428,1001922,13236.3953198,13953.4487974,15.28
476459,14428,1025716,13499.4,13396.05,15.28
476463,14428,1047896,14374.1955616,13810.719587900001,15.28
476478,14428,1150150,14188.0720192,13897.859546700001,15.28
476484,14428,1162644,13057.0689313,13291.7582904,15.28
476507,14428,1282310,12688.09,13932.84,15.28
476522,14428,1398928,13499.4,13396.05,15.28
476528,14428,1425499,12805.703146799999,13436.898850799998,15.28
476534,14428,1482612,13932.638508200002,13867.6429465,15.28
476567,14428,279958,14333.1836194,13327.8049921,15.28
476594,14428,375991,12967.548239,13294.1285302,15.28
476657,14428,670643,12746.6525922,13663.3956102,15.28
476663,14429,1001922,13221.241983299999,13955.412160499998,15.28
476669,14429,1025716,13499.4,13396.05,15.28
476673,14429,1047896,14373.7153181,13795.4471367,15.28
476688,14429,1150150,14202.1735725,13903.7438135,15.28
476694,14429,1162644,13046.57,13286.57,15.28
476717,14429,1282310,12688.09,13932.84,15.28
476732,14429,1398928,13499.4,13396.05,15.28
476738,14429,1425499,12811.605244600001,13422.804751299998,15.28
476744,14429,1482612,13947.9184053,13867.6990117,15.28
476777,14429,279958,14333.830972799999,13312.5387112,15.28
476804,14429,375991,12959.92,13295.69,15.28
476867,14429,670643,12750.2808324,13648.5526229,15.28
476873,14430,1001922,13206.44,13957.33,15.28
476879,14430,1025716,13499.4,13396.05,15.28
476883,14430,1047896,14373.7,13794.96,15.28
476898,14430,1150150,14206.55,13905.57,15.28
476904,14430,1162644,13046.57,13286.57,15.28
476927,14430,1282310,12688.09,13932.84,15.28
476941,14430,1398928,13499.4,13396.05,15.28
476947,14430,1425499,12813.99,13417.11,15.28
476953,14430,1482612,13963.198302399998,13867.755077000002,15.28
476985,14430,279958,14333.6207473,13299.86815,15.28
477012,14430,375991,12959.92,13295.69,15.28
477075,14430,670643,12753.909072600001,13633.7096356,15.28
477081,14431,1001922,13206.44,13957.33,15.28
477087,14431,1025716,13499.4,13396.05,15.28
477091,14431,1047896,14373.7,13794.96,15.28
477106,14431,1150150,14206.55,13905.57,15.28
477112,14431,1162644,13046.57,13286.57,15.28
477135,14431,1282310,12688.09,13932.84,15.28
477149,14431,1398928,13499.4,13396.05,15.28
477155,14431,1425499,12813.99,13417.11,15.28
477161,14431,1482612,13976.276032,13871.1793169,15.28
477193,14431,279958,14333.334181400001,13284.5908374,15.28
477220,14431,375991,12959.92,13295.69,15.28
477283,14431,670643,12757.5373129,13618.866648299998,15.28
477289,14432,1001922,13206.44,13957.33,15.28
477295,14432,1025716,13513.0865427,13394.7098311,15.28
477299,14432,1047896,14373.7,13794.96,15.28
477314,14432,1150150,14206.55,13905.57,15.28
477320,14432,1162644,13046.57,13286.57,15.28
477343,14432,1282310,12688.09,13932.84,15.28
477357,14432,1398928,13513.0865427,13394.7098311,15.28
477363,14432,1425499,12813.99,13417.11,15.28
477369,14432,1482612,13990.946072,13875.4534631,15.28
477401,14432,279958,14333.047615399999,13269.3135248,15.28
477428,14432,375991,12959.92,13295.69,15.28
477491,14432,670643,12761.1655531,13604.023661000001,15.28
477497,14433,1001922,13206.44,13957.33,15.28
477503,14433,1025716,13528.2938123,13393.2207546,15.28
477507,14433,1047896,14373.7,13794.96,15.28
477522,14433,1150150,14206.55,13905.57,15.28
477528,14433,1162644,13046.57,13286.57,15.28
477551,14433,1282310,12697.210563600001,13933.7714201,15.28
477565,14433,1398928,13528.2938123,13393.2207546,15.28
477571,14433,1425499,12813.99,13417.11,15.28
477577,14433,1482612,14005.616112,13879.727609200001,15.28
477609,14433,279958,14332.7610495,13254.0362123,15.28
477636,14433,375991,12959.92,13295.69,15.28
477698,14433,670643,12764.7937933,13589.180673700002,15.28
477704,14434,1001922,13206.44,13957.33,15.28
477710,14434,1025716,13543.501081999999,13391.731678,15.28
477714,14434,1047896,14373.7,13794.96,15.28
477729,14434,1150150,14206.55,13905.57,15.28
477735,14434,1162644,13045.0470702,13286.694373999999,15.28
477758,14434,1282310,12712.4115029,13935.323786899999,15.28
477772,14434,1398928,13543.501081999999,13391.731678,15.28
477778,14434,1425499,12813.99,13417.11,15.28
477784,14434,1482612,14020.286152,13884.001755399999,15.28
477816,14434,279958,14332.474483599999,13238.7588997,15.28
477844,14434,375991,12955.3398096,13295.8768467,15.28
477906,14434,670643,12768.422033600002,13574.3376864,15.28
477912,14435,1001922,13206.44,13957.33,15.28
477918,14435,1025716,13549.85,13391.11,15.28
477922,14435,1047896,14373.7,13794.96,15.28
477937,14435,1150150,14213.2724139,13909.2002551,15.28
477943,14435,1162644,13029.817772499999,13287.938114499999,15.28
477966,14435,1282310,12725.3,13936.64,15.28
477980,14435,1398928,13549.85,13391.11,15.28
477986,14435,1425499,12815.8655802,13411.292892200001,15.28
477992,14435,1482612,14034.73,13888.21,15.28
478024,14435,279958,14332.187917700001,13223.481587100001,15.28
478052,14435,375991,12940.0725082,13296.4996691,15.28
478114,14435,670643,12772.0502738,13559.4946991,15.28
478120,14436,1001922,13192.8973271,13959.7202958,15.28
478126,14436,1025716,13549.85,13391.11,15.28
478144,14436,1150150,14224.29,13915.15,15.28
478150,14436,1162644,13014.588474799999,13289.181854999999,15.28
478173,14436,1282310,12725.3,13936.64,15.28
478187,14436,1398928,13549.85,13391.11,15.28
478193,14436,1425499,12820.554530500001,13396.750122799998,15.28
478199,14436,1482612,14048.473193700002,13887.7179322,15.28
478231,14436,279958,14331.901351800001,13208.2042746,15.28
478259,14436,375991,12924.8052068,13297.122491600001,15.28
478321,14436,670643,12775.678514,13544.6517118,15.28
478327,14437,1001922,13177.849912799998,13962.376180000001,15.28
478333,14437,1025716,13549.85,13391.11,15.28
478351,14437,1150150,14239.441761200002,13917.125482799998,15.28
478357,14437,1162644,12999.3591771,13290.425595499999,15.28
478380,14437,1282310,12725.3,13936.64,15.28
478394,14437,1398928,13549.85,13391.11,15.28
478400,14437,1425499,12825.2434809,13382.207353299998,15.28
478406,14437,1482612,14063.743408899998,13887.1711902,15.28
478438,14437,279958,14331.6147859,13192.926962000001,15.28
478466,14437,375991,12913.1,13297.6,15.28
478528,14437,670643,12779.3067543,13529.8087245,15.28
478534,14438,1001922,13167.8,13964.15,15.28
478540,14438,1025716,13549.85,13391.11,15.28
478558,14438,1150150,14254.5935224,13919.100965600002,15.28
478564,14438,1162644,12984.1298794,13291.6693359,15.28
478587,14438,1282310,12725.3,13936.64,15.28
478601,14438,1398928,13549.85,13391.11,15.28
478607,14438,1425499,12829.9324313,13367.6645839,15.28
478613,14438,1482612,14079.0136241,13886.6244482,15.28
478645,14438,279958,14331.32822,13177.649649500001,15.28
478673,14438,375991,12913.1,13297.6,15.28
478735,14438,670643,12782.9349945,13514.9657372,15.28
478741,14439,1001922,13167.8,13964.15,15.28
478747,14439,1025716,13549.85,13391.11,15.28
478764,14439,1150150,14269.7452835,13921.0764484,15.28
478770,14439,1162644,12976.53,13292.29,15.28
478793,14439,1282310,12725.3,13936.64,15.28
478807,14439,1398928,13549.85,13391.11,15.28
478813,14439,1425499,12834.6213817,13353.1218144,15.28
478819,14439,1482612,14094.2838393,13886.0777062,15.28
478851,14439,279958,14331.041654100001,13162.3723369,15.28
478879,14439,375991,12913.1,13297.6,15.28
478941,14439,670643,12786.563234700001,13500.122749899998,15.28
478947,14440,1001922,13167.8,13964.15,15.28
478953,14440,1025716,13555.489184399998,13388.7528526,15.28
478970,14440,1150150,14284.8970447,13923.051931099999,15.28
478976,14440,1162644,12976.53,13292.29,15.28
478999,14440,1282310,12725.3,13936.64,15.28
479013,14440,1398928,13549.85,13391.11,15.28
479019,14440,1425499,12839.310332100002,13338.5790449,15.28
479025,14440,1482612,14109.554054499999,13885.5309641,15.28
479058,14440,279958,14330.77,13147.89,15.28
479086,14440,375991,12913.1,13297.6,15.28
479148,14440,670643,12790.191475,13485.279762600001,15.28
479154,14441,1001922,13167.8,13964.15,15.28
479160,14441,1025716,13569.587145299998,13382.8599843,15.28
479177,14441,1150150,14300.048805899998,13925.0274139,15.28
479183,14441,1162644,12976.53,13292.29,15.28
479205,14441,1282310,12740.2904988,13939.6002949,15.28
479224,14441,1425499,12843.9992825,13324.036275499999,15.28
479230,14441,1482612,14124.8242697,13884.984222100002,15.28
479263,14441,279958,14321.5726567,13137.6661857,15.28
479291,14441,375991,12913.1,13297.6,15.28
479353,14441,670643,12793.819715200001,13470.436775299999,15.28
479359,14442,1001922,13167.8,13964.15,15.28
479365,14442,1025716,13581.86,13377.73,15.28
479382,14442,1150150,14315.2005671,13927.002896700002,15.28
479388,14442,1162644,12976.53,13292.29,15.28
479410,14442,1282310,12755.2809975,13942.560589899998,15.28
479429,14442,1425499,12848.6882329,13309.493506,15.28
479435,14442,1482612,14140.0944849,13884.4374801,15.28
479468,14442,279958,14311.353386300001,13126.306392,15.28
479496,14442,375991,12911.8967554,13296.6582005,15.28
479558,14442,670643,12796.85,13458.04,15.28
479564,14443,1001922,13164.757327299998,13964.4350948,15.28
479570,14443,1025716,13581.86,13377.73,15.28
479587,14443,1150150,14330.3523283,13928.978379499998,15.28
479593,14443,1162644,12976.53,13292.29,15.28
479615,14443,1282310,12770.2714963,13945.520884799998,15.28
479634,14443,1425499,12853.3771832,13294.9507366,15.28
479640,14443,1482612,14153.026386500002,13886.0748872,15.28
479658,14443,238975,13846.2316933,12482.2416252,15.28
479674,14443,279958,14300.6403637,13122.815459200001,15.28
479702,14443,375991,12899.8643089,13287.2402054,15.28
479764,14443,670643,12796.85,13458.04,15.28
479770,14444,1001922,13149.543964,13965.8605685,15.28
