,time,name,x,y,speed
2127959,18063,736276,12987.1757389,13291.4205879,15.28
2127962,18063,757312,14380.2993436,13667.0991063,15.28
2127969,18063,814610,12898.0131959,13998.0832679,15.28
2127998,18064,1026890,13729.3296463,13513.556316100001,15.28
2128002,18064,1033700,12796.85,13458.04,15.28
2128013,18064,1045852,13753.703103,12502.6136561,15.28
2128023,18064,106953,13259.0333596,12867.4109708,15.28
2128028,18064,1072188,14133.502063799999,13268.9345375,15.28
2128035,18064,1080609,14119.95,12128.25,15.28
2128037,18064,1082668,13423.8328429,13932.9668692,15.28
2128041,18064,1085033,13233.2219252,12887.6695796,15.28
2128056,18064,1108604,13711.8491928,13592.631229799998,15.28
2128057,18064,1110350,14428.580729199999,13996.6768042,15.28
2128067,18064,1122454,14447.457092200002,12887.8115255,15.28
2128069,18064,1123999,13186.01,13193.36,15.28
2128110,18064,1166384,13949.446394999999,13867.7046183,15.28
2128116,18064,1173953,13376.4907223,12033.2175815,15.28
2128158,18064,1230248,13037.6802219,13971.1428067,15.28
2128163,18064,1234431,13416.820375,12745.4656999,15.28
2128185,18064,1254924,12714.65,13054.92,15.28
2128190,18064,1261703,14388.2357442,13926.365334999999,15.28
2128192,18064,1265310,13296.6912969,13354.4497159,15.28
2128280,18064,1398186,13361.9450632,13359.6112279,15.28
2128283,18064,1400218,13578.803683200002,12589.004787200001,15.28
2128306,18064,1440153,13725.806287200001,12571.241552299998,15.28
2128315,18064,1447387,12776.404162100001,13541.6831143,15.28
2128322,18064,1454961,12738.1080635,13081.0890655,15.28
2128379,18064,1574208,13979.3138701,13230.476449,15.28
2128383,18064,1586757,14183.9643694,13387.7631586,15.28
2128477,18064,247261,12914.648240100001,13972.750212399998,15.28
2128596,18064,30499,13173.6659233,13343.0088801,15.28
2128598,18064,31254,13206.44,13957.33,15.28
2128603,18064,331548,14168.164364200002,13332.5272003,15.28
2128605,18064,335932,13602.4575979,13892.764609099999,15.28
2128638,18064,45864,14373.94589,13697.1904635,15.28
2128639,18064,460798,14466.9193151,13338.608382200002,15.28
2128642,18064,474573,14361.913646399998,13572.607181799998,15.28
2128646,18064,487672,13167.6087986,13964.1679153,15.28
2128650,18064,497819,13167.6087986,13964.1679153,15.28
2128651,18064,506816,13305.6609229,13356.346564399999,15.28
2128653,18064,516020,12914.648240100001,13972.750212399998,15.28
2128654,18064,528664,12953.3041025,13988.095432700002,15.28
2128656,18064,537514,14332.366283899999,13434.8385877,15.28
2128731,18064,593451,12543.16,12794.41,15.28
2128858,18064,736276,12976.53,13292.29,15.28
2128861,18064,757312,14383.2177083,13682.0978245,15.28
2128897,18065,1026890,13732.07,13501.16,15.28
2128901,18065,1033700,12796.85,13458.04,15.28
2128911,18065,1045852,13741.2808458,12511.5111797,15.28
2128922,18065,106953,13247.0134844,12876.8450048,15.28
2128927,18065,1072188,14118.676275900001,13265.2366444,15.28
2128934,18065,1080609,14120.6545337,12123.7204649,15.28
2128936,18065,1082668,13413.12,13934.94,15.28
2128940,18065,1085033,13245.2418004,12878.2355456,15.28
2128955,18065,1108604,13715.147391499999,13577.7114348,15.28
2128956,18065,1110350,14413.3513978,13995.433475299998,15.28
